name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Rory,F,2020,457,670,1933,37020,Irish|Gaelic,en|ga,Latin,Rory|Ruairí|Ruaridh|Ruaidhrí|Roderick|Rori,red king,classic,0.6,"Rory is an Irish and Gaelic name meaning red king, an Irish royal name with fiery color and lively charm. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Celine,F,2020,458,668,1893,12924,Latin|Greek|French,en|la|el|fr,Latin|Greek,Celine|Selene|Celina|Célina|Céline|Selina,heavenly or moon,classic,0.6,"Celine is a Latin, Greek, and French name meaning heavenly or moon, a French and Greek-linked name with celestial elegance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kamryn,F,2020,459,668,1974,26320,Scottish|Gaelic,en|gd|ga,Latin,Kamryn|Cameron|Kameron|Camryn|Camron|Camden,crooked nose,modern,0.4,"Kamryn is a Scottish and Gaelic name meaning crooked nose, a Scottish surname-name with a crisp unisex sound and clan-like familiarity. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Zariah,F,2020,460,665,1992,10819,Arabic|Slavic|Hebrew,en|ar|ru|he,Latin|Arabic|Cyrillic|Hebrew,Zariah|Zaria|Zahra|Zaharia|Zarya|Zariyah,flower or radiance,modern,0.4,"Zariah is an Arabic, Slavic, and Hebrew name meaning flower or radiance, a bright multicultural name with floral and dawn-like imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Liana,F,2020,461,664,1929,16989,Latin|French,en|la|fr,Latin,Liana|Leanna|Lianna|Eliana|Juliana|Liane,to bind or vine,modern,0.4,"Liana is a Latin and French name meaning to bind or vine, a vine-like short form with graceful Romance-language flow. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Poppy,F,2020,462,664,1919,4702,English|Latin,en|la,Latin,Poppy|Poppi|Poppie|Papaver|Poppyseed|Poppet,poppy flower,modern,0.4,"Poppy is an English and Latin name meaning poppy flower, a vivid floral name with red blooms and cheerful British style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Maliyah,F,2020,463,663,1994,12610,Hawaiian|Hebrew,en|he,Latin|Hebrew,Maliyah|Malia|Maria|Maliah|Malie,beloved or bitter,modern,0.5,"Maliyah is a Hawaiian and Hebrew name meaning beloved or bitter, a Hawaiian form of Mary with soft vowels and cross-cultural tenderness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Keira,F,2020,464,661,1962,31097,Irish,en|ga,Latin,Keira|Kiera|Ciara|Kiara|Kiran|Keera,dark-haired,classic,0.5,"Keira is an Irish name meaning dark-haired, an Irish color name with sleek modern spelling and soft strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Skyler,F,2020,465,656,1954,65172,Dutch|English|Scottish,en|nl|gd,Latin,Skyler|Skylar|Schuyler|Sky|Skye|Skyla,scholar or sky,modern,0.3,"Skyler is a Dutch, English, and Scottish name meaning scholar or sky, a surname-name reshaped by airy sky imagery and modern unisex style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Noa,F,2020,466,655,1970,7658,Hebrew,en|he,Latin|Hebrew,Noa|Noah|Noam|Nóa,motion or rest,timeless,0.8,"Noa is a Hebrew name meaning motion or rest, a biblical Hebrew name with concise sound and peaceful or moving imagery. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Skye,F,2020,467,654,1952,23407,Scottish|English,en|gd,Latin,Skye|Sky|Skylar|Skyler|Isle of Skye|Skie,sky or from skye,modern,0.4,"Skye is a Scottish and English name meaning sky or from skye, a nature and place name with open-air imagery and Highland associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Nadia,F,2020,468,649,1911,43424,Slavic|Arabic,en|ru|ar,Latin|Cyrillic|Arabic,Nadia|Nadiya|Nadine|Nadya|Nada|Nadezhda,hope or tender,classic,0.6,"Nadia is a Slavic and Arabic name meaning hope or tender, a Slavic hope name with Arabic freshness and graceful international use. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Addilyn,F,2020,469,647,1999,7583,Germanic|English,en|de,Latin,Addilyn|Addison|Adelyn|Adalynn|Adalyn|Adeline,noble or son of adam,modern,0.4,"Addilyn is a Germanic and English name meaning noble or son of adam, a surname and noble-name family shaped by modern -lyn and -line forms. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Rosie,F,2020,470,646,1880,81697,Latin|English,en|la,Latin,Rosie|Rose|Rosalie|Rosa|Rosalind|Rosemary,rose flower,classic,0.7,"Rosie is a Latin and English name meaning rose flower, a floral name family carrying beauty, devotion, and vintage romance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Eve,F,2020,471,644,1880,26687,Germanic|Latin|Hebrew,en|de|la|he,Latin|Hebrew,Eve|Ava|Eva|Avia|Avis|Aveline,bird or life,classic,0.7,"Eve is a Germanic, Latin, and Hebrew name meaning bird or life, a brief name with layered medieval, Latin, and biblical possibilities. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Sarai,F,2020,472,644,1953,19307,Hebrew,en|he,Latin|Hebrew,Sarai|Sadie|Sarah|Sara|Sade|Saira,princess,timeless,0.8,"Sarai is a Hebrew name meaning princess, a bright diminutive and variant family of the biblical matriarch Sarah. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Edith,F,2020,473,643,1880,268645,Old English,en,Latin,Edith|Eadgyth|Edie|Edita|Édith|Editha,riches and war,classic,0.8,"Edith is an Old English name meaning riches and war, an Anglo-Saxon royal name with vintage strength and literary dignity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jolene,F,2020,474,643,1918,33414,Hebrew|English,en|he,Latin|Hebrew,Jolene|Joelynn|Joleen|Joelle|Jolina|Jo,god will add or pretty,modern,0.4,"Jolene is a Hebrew and English name meaning god will add or pretty, a melodic modern name shaped by Jo and made iconic in country music. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Maddison,F,2020,475,639,1985,20856,English|Germanic,en|de,Latin,Maddison|Madison|Madyson|Maddie|Maddisyn,son of maud,modern,0.4,"Maddison is an English and Germanic name meaning son of maud, a surname-name turned feminine classic of modern English-language naming. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Meadow,F,2020,476,638,1914,8021,English,en,Latin,Meadow|Medea|Meada|Meadowe|Mady|Meadowlark,meadow or grassy field,modern,0.3,"Meadow is an English name meaning meadow or grassy field, a pastoral nature name with open-field calm and soft contemporary charm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Charleigh,F,2020,477,637,1985,7039,Germanic|English,en|de,Latin,Charleigh|Charlee|Charlie|Charli|Charley|Charlotte,free person,modern,0.4,"Charleigh is a Germanic and English name meaning free person, a playful feminine spelling in the Charles family with friendly vintage energy and modern informality. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Matilda,F,2020,478,631,1880,33508,Germanic,en|de,Latin,Matilda|Mathilda|Maud|Mafalda|Tilda|Mathilde,strength in battle,classic,0.8,"Matilda is a Germanic name meaning strength in battle, a medieval royal name with fierce meaning and literary warmth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Elliott,F,2020,479,630,1880,57045,Hebrew|English,en|he,Latin|Hebrew,Elliott|Elliot|Eliot|Eliott|Elyot|Elie,my god is yahweh,classic,0.6,"Elliott is a Hebrew and English name meaning my god is yahweh, a surname and medieval form of Elijah with literary refinement. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Madelynn,F,2020,480,630,1920,15813,Hebrew|Greek|French,en|he|el|fr,Latin|Hebrew|Greek,Madelynn|Madeline|Madeleine|Madelyn|Madilyn|Magdalene,from magdala,classic,0.8,"Madelynn is a Hebrew, Greek, and French name meaning from magdala, a Magdalene-derived name with saintly depth and French literary softness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Holly,F,2020,481,629,1880,203294,English,en,Latin,Holly|Hollie|Hollis|Hollyn|Holliee|Hollin,holly tree,classic,0.4,"Holly is an English name meaning holly tree, a winter botanical name with evergreen brightness and festive warmth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Leona,F,2020,482,628,1880,110482,Latin|Greek,en|la|el,Latin|Greek,Leona|Leonora|Leonie|Leontine|Leah,lioness,classic,0.6,"Leona is a Latin and Greek name meaning lioness, a feminine lion name with vintage grandeur and quiet courage. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Azalea,F,2020,483,627,1902,7356,Greek|English,en|el,Latin|Greek,Azalea|Azalia|Azaleah|Azélie|Azaliah|Azelea,dry flower or azalea bloom,modern,0.4,"Azalea is a Greek and English name meaning dry flower or azalea bloom, a lush botanical name with bright garden color and lyrical vowels. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Katie,F,2020,484,626,1880,238870,Greek,en|el,Latin|Greek,Katie|Katherine|Catherine|Kate|Kaitlyn|Catalina,pure,classic,0.9,"Katie is a Greek name meaning pure, a saintly royal name family with many polished English and Romance forms. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Mira,F,2020,485,624,1887,11279,Arabic,en|ar,Latin|Arabic,Mira|Amira|Amirah|Ameerah|Emira|Amir,princess or commander,classic,0.6,"Mira is an Arabic name meaning princess or commander, a feminine Arabic title-name with regal clarity and graceful sound. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Ari,F,2020,486,622,1958,20543,Hebrew|Greek|Sanskrit,en|he|el|sa,Latin|Hebrew|Greek|Devanagari,Ari|Ariel|Arielle|Ariella|Aria|Arya,lion or noble melody,modern,0.6,"Ari is a Hebrew, Greek, and Sanskrit name meaning lion or noble melody, a short multicultural name with lion imagery, music, and spiritual lightness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kaitlyn,F,2020,487,622,1971,164626,Greek,en|el,Latin|Greek,Kaitlyn|Katherine|Catherine|Kate|Katie|Catalina,pure,classic,0.9,"Kaitlyn is a Greek name meaning pure, a saintly royal name family with many polished English and Romance forms. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
