name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Collin,M,2020,464,633,1895,78650,Greek|Scottish,en|el|gd,Latin|Greek,Collin|Colin|Cailean|Cullen|Nicolas|Colm,young creature or victory of the people,classic,0.5,"Collin is a Greek and Scottish name meaning young creature or victory of the people, a soft Scottish and Nicholas-related name with gentle traditional appeal. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Ruben,M,2020,465,632,1880,113995,Hebrew,en|he,Latin|Hebrew,Ruben|Reuben|Rubén|Rúben|Reuven|Rouben,behold a son,timeless,0.8,"Ruben is a Hebrew name meaning behold a son, a patriarchal biblical name with warm Romance and Hebrew forms. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Archie,M,2020,466,630,1880,52746,English|Germanic,en|de,Latin,Archie|Archer|Archibald|Archard|Archelaus,bowman or genuine bold,modern,0.4,"Archie is an English and Germanic name meaning bowman or genuine bold, a lively occupational name with medieval skill and friendly nicknames. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Dalton,M,2020,467,629,1881,82928,English,en,Latin,Dalton|Daulton|Dalten|Dallton|Dale|Dallin,valley town,modern,0.3,"Dalton is an English name meaning valley town, an English place surname with open valley imagery and steady sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Esteban,M,2020,468,629,1891,32113,Greek,en|el,Latin|Greek,Esteban|Stephen|Steven|Stefan|Etienne|Stefano,crown or wreath,timeless,0.8,"Esteban is a Greek name meaning crown or wreath, a saintly New Testament name with martyrdom, scholarship, and royal associations. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Adan,M,2020,469,628,1904,28329,Hebrew,en|he,Latin|Hebrew,Adan|Adam|Adán|Adamo|Adem|Adham,man or earth,timeless,0.9,"Adan is a Hebrew name meaning man or earth, a primordial biblical name linking humanity, earth, and Abrahamic tradition. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Forrest,M,2020,470,627,1880,50670,English|French,en|fr,Latin,Forrest|Forest|Forrester|Forester|Forster|Foster,dweller near the forest,classic,0.4,"Forrest is an English and French name meaning dweller near the forest, a nature surname name with woodland imagery and literary simplicity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Alonzo,M,2020,471,625,1880,43138,Germanic|Spanish,en|de|es,Latin,Alonzo|Alonso|Alfonso|Alphonse|Alfons|Alphonso,ready for battle,classic,0.7,"Alonzo is a Germanic and Spanish name meaning ready for battle, an Iberian-Germanic royal name with chivalric strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Isaias,M,2020,472,625,1915,15187,Hebrew,en|he,Latin|Hebrew,Isaias|Isaiah|Izaiah|Yeshaiah|Yeshayahu|Isaia,yahweh is salvation,timeless,0.9,"Isaias is a Hebrew name meaning yahweh is salvation, a prophetic name with poetic scriptural grandeur and a flowing modern sound. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Leland,M,2020,473,625,1880,55370,English,en,Latin,Leland|Leeland|Leyland|Layland|Lelande|Lea,fallow land,classic,0.4,"Leland is an English name meaning fallow land, an English place surname with pastoral calm and vintage polish. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jase,M,2020,474,624,1967,21579,Greek|English,en|el,Latin|Greek,Jase|Jace|Jayce|Jayson|Jason|Jasen,healer or modern short form,modern,0.4,"Jase is a Greek and English name meaning healer or modern short form, a brisk Jason-related form with ancient roots and a streamlined contemporary sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Dax,M,2020,475,623,1967,9212,French|English,en|fr,Latin,Dax|Daxton|Dack|Dacks|Dacian|Daxter,from dax or modern short form,modern,0.2,"Dax is a French and English name meaning from dax or modern short form, a brief punchy place name with contemporary energy. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kasen,M,2020,476,622,1992,8643,English|Modern English,en,Latin,Kasen|Kayson|Cason|Cayson|Kaysen,modern surname-style coinage,modern,0.1,"Kasen is an English and Modern English name with modern surname-style coinage, a recent Cason and Kayson style name valued for rhythm more than a settled ancient derivation. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Gage,M,2020,477,619,1914,59152,French|English,en|fr,Latin,Gage|Gauge|Gaige|Gauger|Wager|Gaius,pledge or measure,modern,0.3,"Gage is a French and English name meaning pledge or measure, a surname-word name with promise, measurement, and crisp style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kamden,M,2020,478,619,1986,10760,Scottish|English,en|gd,Latin,Kamden|Camden|Camdyn|Kamdyn|Camdon|Kamdon,winding valley,modern,0.2,"Kamden is a Scottish and English name meaning winding valley, a modern spelling of Camden, a place-surname name with landscape roots and a crisp cadence. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Marcos,M,2020,479,616,1888,50644,Latin|Roman,en|la,Latin,Marcos|Marcus|Mark|Marco|Marc|Marek,dedicated to mars,classic,0.8,"Marcos is a Latin and Roman name meaning dedicated to mars, a Roman name family linked to war-god imagery, saints, and emperors. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jamison,M,2020,480,615,1931,20494,English|Hebrew,en|he,Latin|Hebrew,Jamison|Jameson|James|Jamieson|Jemison|Jaimison,son of james,modern,0.4,"Jamison is an English and Hebrew name meaning son of james, a patronymic surname form of James with biblical roots and polished modern energy. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Francis,M,2020,481,612,1880,316396,Latin|Germanic,en|la|de,Latin,Francis|Frances|Francesco|Francisco|François|Frank,frenchman or free one,classic,0.8,"Francis is a Latin and Germanic name meaning frenchman or free one, a saintly name of humility and freedom with broad European reach. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Hank,M,2020,482,612,1908,13348,Germanic,en|de,Latin,Hank|Henry|Henri|Heinrich|Enrique|Harry,home ruler,classic,0.9,"Hank is a Germanic name meaning home ruler, a royal name with a sturdy domestic meaning and centuries of English use. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Alexis,M,2020,483,610,1882,405626,Greek,en|el,Latin|Greek,Alexis|Alexios|Alexei|Alexa|Alejo,defender,timeless,0.7,"Alexis is a Greek name meaning defender, an ancient Greek name borne by saints and scholars, now broadly unisex and international. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Tripp,M,2020,484,607,1957,5716,English,en,Latin,Tripp|Trip|Triplett|Trippett|Trey|Tristan,third or traveler,modern,0.2,"Tripp is an English name meaning third or traveler, a nickname-surname name often used for a third-generation namesake. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Frederick,M,2020,485,603,1880,263792,Germanic,en|de,Latin,Frederick|Fredrick|Federico|Friedrich|Fred|Fritz,peaceful ruler,classic,0.9,"Frederick is a Germanic name meaning peaceful ruler, a royal Germanic name with Enlightenment, military, and literary associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jonas,M,2020,486,601,1880,25829,Hebrew,en|he,Latin|Hebrew,Jonas|Jonathan|Johnathan|Jon|Yohanan|Yonatan,yahweh has given,timeless,0.9,"Jonas is a Hebrew name meaning yahweh has given, a biblical friendship name that feels generous, literary, and enduring. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Stetson,M,2020,487,601,1930,6267,English,en,Latin,Stetson|Stetsonn|Stetsen|Stet|Stettson,son of stet or stott,modern,0.2,"Stetson is an English name meaning son of stet or stott, a surname name with Western hat associations and a rugged occupational-surname feel. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Cassius,M,2020,488,596,1880,7057,Latin|Roman,en|la,Latin,Cassius|Cassian|Cassio|Casio|Cass|Cassidy,hollow or vain,classic,0.7,"Cassius is a Latin and Roman name meaning hollow or vain, a Roman family name with ancient political and modern athletic associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Izaiah,M,2020,489,595,1984,12413,Hebrew,en|he,Latin|Hebrew,Izaiah|Isaiah|Isaias|Yeshaiah|Yeshayahu|Isaia,yahweh is salvation,timeless,0.9,"Izaiah is a Hebrew name meaning yahweh is salvation, a prophetic name with poetic scriptural grandeur and a flowing modern sound. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Eden,M,2020,490,592,1917,45849,Hebrew,en|he,Latin|Hebrew,Eden|Edan|Eadin|Edenia|Éden|Aidan,delight or paradise,timeless,0.7,"Eden is a Hebrew name meaning delight or paradise, a biblical garden place name with lush spiritual and natural imagery. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Maximilian,M,2020,491,592,1907,16364,Latin|Scottish,en|la|gd,Latin,Maximilian|Maxwell|Max|Maximus|Maximiliano|Maxime,greatest or great stream,classic,0.7,"Maximilian is a Latin and Scottish name meaning greatest or great stream, a maximum-strength name family mixing Roman grandeur with Scottish surname roots. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Rocco,M,2020,492,592,1891,28620,Germanic|Italian,en|de|it,Latin,Rocco|Roch|Rochus|Roc|Rocca|Rocky,rest or roar,classic,0.6,"Rocco is a Germanic and Italian name meaning rest or roar, an Italian saint name with strong consonants and rugged charm. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Tatum,M,2020,493,592,1966,28084,Old English,en,Latin,Tatum|Tate|Tait|Tayte|Taten|Taito,cheerful,modern,0.4,"Tatum is an Old English name meaning cheerful, a short surname name with bright meaning and contemporary simplicity. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Keegan,M,2020,494,589,1965,39498,Irish|Gaelic,en|ga,Latin,Keegan|Kegan|Keagan|Keegen|MacAodhagain|Egan,descendant of little fire,classic,0.5,"Keegan is an Irish and Gaelic name meaning descendant of little fire, an Irish surname name tied to Aodh, fire, and lively genial strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Aziel,M,2020,495,585,1991,1726,Hebrew,en|he,Latin|Hebrew,Aziel|Azel|Azriel|Azariah|Azael|Azaël,god is my strength,timeless,0.7,"Aziel is a Hebrew name meaning god is my strength, a rare Hebrew name with angelic sound and devotional force. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
